Product Name,OrderCount,TotalQuantity,TotalSales,TotalProfit,AvgPrice,Cluster_DBSCAN
"Lesro Wood Table, Fully Assembled",6,27,5556.465,-1296.1450000000002,209.442,0
"Lesro Wood Table, Rectangular",6,14,3867.25,-666.5,326.7916666666667,0
"Lesro Wood Table, with Bottom Storage",2,7,2393.2416,-878.7684,357.58395,0
Letter Size Cart,8,33,4600.092,1252.8822,135.71699999999998,0
Letter Size File,2,10,341.41999999999996,59.55,35.73,0
Letter Slitter,2,4,10.08,0.3024,2.52,0
Letter or Legal Size Expandable Poly String Tie Envelopes,4,16,36.708,15.0024,2.394,0
"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",4,14,218.416,52.0344,15.257,0
Lexmark 20R1285 X6650 Wireless All-in-One Printer,2,6,600.0,218.4,90.0,0
Lexmark MarkNet N8150 Wireless Print Server,2,6,723.51,-506.457,120.585,0
Lexmark S315 Color Inkjet Printer,2,5,299.97,34.996500000000005,54.9945,0
Lexmark X 9575 Professional All-in-One Color Printer,1,4,396.0,190.08,99.0,0
"Lifetime Advantage Folding Chairs, 4/Carton",7,27,5212.112,972.6368,186.9257142857143,0
"Linden 10"" Round Wall Clock, Black",6,21,253.648,41.8672,12.733333333333334,0
"Linden 12"" Wall Clock With Oak Frame",1,3,101.94,30.582,33.98,0
Lock-Up Easel 'Spel-Binder',7,44,704.691,39.371399999999994,14.672571428571429,0
Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,15,52,1409.53,536.2212,27.19093333333333,0
"Logitech B530 USB Headset - headset - Full size, Binaural",10,25,739.8,64.73249999999999,31.0716,0
Logitech ClearChat Comfort/USB Headset H390,6,19,533.078,160.2163,27.337333333333333,0
Logitech Desktop MK120 Mouse and keyboard Combo,12,50,778.736,42.536,15.269333333333334,0
"Logitech Flash Drive, Bluetooth",18,66,1650.2859,486.0659,25.92785,0
"Logitech Flash Drive, Erganomic",15,50,1099.4768,406.2468,21.988906666666665,0
"Logitech Flash Drive, Programmable",19,71,1848.0439999999999,466.504,25.832631578947368,0
"Logitech Flash Drive, USB",20,85,2155.7248,567.7848,24.57088,0
Logitech G105 Gaming Keyboard,5,14,759.936,78.36840000000001,52.2456,0
Logitech G13 Programmable Gameboard with LCD Display,4,14,1039.8700000000001,43.194599999999994,71.991,0
Logitech G19 Programmable Gaming Keyboard,8,36,4389.246,729.0612,120.89025000000001,0
Logitech G35 7.1-Channel Surround Sound Headset,6,17,2157.8340000000003,699.3462,125.657,0
Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,4,17,1247.844,377.5528,75.9905,0
Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning,4,21,1399.8,429.7386,66.4905,0
Logitech G600 MMO Gaming Mouse,8,21,1615.798,540.7324,77.99025,0
Logitech G602 Wireless Gaming Mouse,9,29,1999.75,515.1356000000001,71.10222222222222,0
Logitech G700s Rechargeable Gaming Mouse,9,25,2339.766,889.911,91.102,0
Logitech Illuminated Ultrathin Keyboard with Backlighting,1,3,170.97,70.0977,56.99,0
Logitech K350 2.4Ghz Wireless Keyboard,5,25,1154.664,47.2815,45.7884,0
Logitech Keyboard K120,3,12,174.24,-19.602,14.520000000000001,0
"Logitech Keyboard, Bluetooth",15,54,2757.447,539.667,53.9189,0
"Logitech Keyboard, Erganomic",21,93,5662.4876,709.8676,57.86970476190477,0
"Logitech Keyboard, Programmable",23,62,3865.12,387.13,60.07097826086956,0
"Logitech Keyboard, USB",17,59,2950.2382,59.71819999999998,53.26975294117647,0
Logitech M510 Wireless Mouse,3,7,239.94,52.3869,34.658,0
Logitech Media Keyboard K200,4,16,503.856,50.3856,31.491,0
"Logitech Memory Card, Bluetooth",18,78,4996.7,-240.65999999999997,69.68577777777779,0
"Logitech Memory Card, Erganomic",18,78,6265.3475,-717.6125,75.2179,0
"Logitech Memory Card, Programmable",17,53,4013.408,695.088,79.17411764705882,0
"Logitech Memory Card, USB",15,41,3479.9334000000003,343.88339999999994,84.11508,0
Logitech Mobile Speakerphone P710e - speaker phone,5,17,1916.716,241.6142,113.38319999999999,0
"Logitech Mouse, Bluetooth",25,90,2211.128,466.328,24.80992,0
"Logitech Mouse, Erganomic",20,68,1270.521,-156.699,20.701275000000003,0
"Logitech Mouse, Programmable",12,32,853.6320000000001,152.332,26.505,0
"Logitech Mouse, USB",18,63,1563.4615,194.13150000000002,25.967583333333334,0
"Logitech Numeric Keypad, Bluetooth",17,47,1834.272,362.542,38.14588235294118,0
"Logitech Numeric Keypad, Erganomic",21,87,2791.3696,678.5196,34.45642380952381,0
"Logitech Numeric Keypad, Programmable",20,64,2437.226,340.886,38.1763,0
"Logitech Numeric Keypad, USB",19,64,2307.888,638.868,38.51377894736842,0
"Logitech Router, Bluetooth",21,69,12264.5988,-1415.6412000000003,184.4693142857143,0
"Logitech Router, Erganomic",16,50,10426.196,2136.516,216.5315,0
"Logitech Router, Programmable",15,37,7695.1732,2324.8132,213.10050666666666,0
"Logitech Router, USB",20,67,12959.8457,2906.3557,195.919995,0
Logitech Trackman Marble Mouse,9,28,773.742,286.70439999999996,27.32422222222222,0
Logitech Wireless Anywhere Mouse MX for PC and Mac,3,11,551.908,89.985,51.99133333333333,0
Logitech Wireless Gaming Headset G930,6,21,2879.82,763.1523,138.658,0
Logitech Wireless Headset H600 Over-The-Head Design,2,10,386.90999999999997,133.269,38.691,0
Logitech Wireless Headset h800,6,32,2799.72,719.928,93.324,0
Logitech Wireless Marathon Mouse M705,8,30,1409.718,554.889,47.4905,0
Logitech Wireless Performance Mouse MX for PC and Mac,7,21,1799.82,497.9502,88.56257142857143,0
Logitech Wireless Touch Keyboard K400,3,15,364.854,53.7285,23.323999999999998,0
Logitech diNovo Edge Keyboard,5,31,7399.704,1432.4426999999998,239.9904,0
Logitech Gaming G510s - Keyboard,8,31,2362.7219999999998,676.5204,78.61574999999999,0
Logitech Illuminated - Keyboard,6,20,1139.81,515.914,57.99033333333333,0
Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,6,11,207.896,62.7686,19.323666666666664,0
Logitech MX Performance Wireless Mouse,7,23,789.822,211.8159,35.33114285714286,0
Logitech P710e Mobile Speakerphone,9,41,10196.604,1645.3611,240.324,0
Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),5,22,3743.7920000000004,21.5988,165.5908,0
"Logitech Wireless Boombox Speaker - portable - wireless, wired",2,4,383.04,148.96,95.76,0
Logitech Z-906 Speaker sys - home theater - 5.1-CH,4,17,5609.83,2243.9320000000002,329.99,0
Longer-Life Soft White Bulbs,10,44,115.192,44.7216,2.7104,0
Loose Memo Sheets,2,5,18.25,8.5775,3.65,0
Lumber Crayons,6,19,171.39000000000001,55.357,8.536666666666667,0
Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,3,6,281.658,6.123000000000001,44.90200000000001,0
Luxo Adjustable Task Clamp Lamp,4,18,1545.816,362.4672,84.398,0
Luxo Economy Swing Arm Lamp,5,17,338.98,94.9144,19.94,0
Luxo Professional Combination Clamp-On Lamps,5,13,1329.9,345.774,102.3,0
Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,5,23,3861.056,289.57919999999996,167.872,0
Luxo Professional Magnifying Clamp-On Fluorescent Lamps,4,13,1268.922,106.09020000000001,98.8095,0
Macally Suction Cup Mount,4,26,279.63,-31.07,10.1575,0
Magna Visual Magnetic Picture Hangers,6,19,84.83200000000001,28.0524,4.338,0
Magnifier Swing Arm Lamp,5,12,251.76,65.4576,20.98,0
Manco Dry-Lighter Erasable Highlighter,7,30,88.16,27.968,2.9531428571428573,0
"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",4,13,125.172,52.3746,9.333,0
Martin Yale Chadless Opener Electric Letter Opener,6,22,16656.2,-1299.1836,749.529,0
Martin-Yale Premier Letter Opener,7,20,236.99200000000002,-12.879999999999999,11.776,0
"Master Big Foot Doorstop, Beige",6,30,152.064,42.768,5.104,0
"Master Caster Door Stop, Brown",9,38,176.784,49.3776,4.515555555555555,0
"Master Caster Door Stop, Gray",4,10,47.752,14.224,4.318,0
"Master Caster Door Stop, Large Brown",3,10,59.696,14.56,5.824000000000001,0
"Master Caster Door Stop, Large Neon Orange",7,27,154.336,42.2968,6.032000000000001,0
"Master Giant Foot Doorstop, Safety Yellow",3,12,83.49,31.5744,7.084,0
Maxell 4.7GB DVD+R 5/Pack,5,13,11.682,4.6035,0.9108,0
Maxell 4.7GB DVD+RW 3/Pack,4,17,264.438,88.4115,15.1335,0
Maxell 4.7GB DVD-R,11,49,1231.692,411.2262,24.767999999999997,0
Maxell 4.7GB DVD-R 5/Pack,5,21,19.008,7.3656,0.9108,0
Maxell 4.7GB DVD-RW 3/Pack,4,10,146.55599999999998,41.418,14.337,0
"Maxell 74 Minute CD-R Spindle, 50/Pack",5,24,503.28,181.1808,20.97,0
"Maxell 74 Minute CDR, 10/Pack",5,26,232.764,72.5676,8.9976,0
Maxell CD-R Discs,3,9,15.76,3.7036,1.7073333333333334,0
Maxell DVD-RAM Discs,3,18,296.64,127.5552,16.48,0
"Maxell Pro 80 Minute CD-R, 10/Pack",4,24,374.072,122.36,15.732000000000001,0
Maxell LTO Ultrium - 800 GB,8,41,1086.012,156.4641,25.890749999999997,0
Maxell iVDR EX 500GB Cartridge,2,10,2755.4,1184.8220000000001,275.54,0
"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",3,9,54.474000000000004,-3.891,6.052666666666667,0
Mediabridge Sport Armband iPhone 5s,7,30,257.742,-38.961,8.562857142857142,0
"Memo Book, 100 Message Capacity, 5 3/8 x 11",3,12,76.836,36.396,6.290666666666667,0
"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",5,26,373.78,24.8054,14.271600000000001,0
"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 30/Pack",4,17,472.85999999999996,-32.2695,28.755,0
"Memorex Flash Drive, Bluetooth",21,77,1581.72,124.47999999999999,23.03,0
"Memorex Flash Drive, Erganomic",15,61,1121.959,67.059,18.986533333333334,0
"Memorex Flash Drive, Programmable",20,65,1522.649,299.189,24.3286,0
"Memorex Flash Drive, USB",17,43,931.2344999999999,241.1445,21.934623529411766,0
Memorex Froggy Flash Drive 4 GB,5,14,136.276,42.4214,10.110800000000001,0
Memorex Froggy Flash Drive 8 GB,8,32,536.05,189.57,16.41875,0
"Memorex Keyboard, Bluetooth",20,52,2824.8262,391.86620000000005,55.990010000000005,0
"Memorex Keyboard, Erganomic",21,63,3578.743,640.123,58.23966666666667,0
"Memorex Keyboard, Programmable",26,89,4783.16,722.25,53.39732307692308,0
"Memorex Keyboard, USB",18,55,3191.13,337.8,60.88375,0
"Memorex Memory Card, Bluetooth",13,59,4640.3308,1190.7908,80.4524,0
"Memorex Memory Card, Erganomic",25,86,6773.4144,407.8344,74.179296,0
"Memorex Memory Card, Programmable",19,62,4840.5246,552.3246,77.53621578947369,0
"Memorex Memory Card, USB",19,56,3893.5568,580.0968,71.71802105263157,0
Memorex Micro Travel Drive 16 GB,6,39,556.452,126.1611,14.619428571428571,0
Memorex Micro Travel Drive 32 GB,5,12,379.704,129.9756,32.1288,0
Memorex Micro Travel Drive 4 GB,3,11,103.88,37.418,9.893333333333333,0
Memorex Micro Travel Drive 8 GB,8,26,299.0,113.1,11.7,0
Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,6,45,718.65,280.2735,15.97,0
Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive,2,14,280.0,109.19999999999999,20.0,0
Memorex Mini Travel Drive 4 GB USB 2.0 Flash Drive,1,2,13.616,3.5742,6.808,0
Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,6,15,543.6,228.312,36.24,0
Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,5,20,194.54399999999998,53.268,9.7272,0
"Memorex Mouse, Bluetooth",20,82,1882.2255,-61.8445,22.507830000000002,0
"Memorex Mouse, Erganomic",17,74,1384.2144,-56.295599999999986,17.97714117647059,0
"Memorex Mouse, Programmable",15,44,959.9234,-70.3966,23.716220000000003,0
"Memorex Mouse, USB",20,73,1457.786,-84.894,21.082285714285714,0
"Memorex Numeric Keypad, Bluetooth",39,121,4335.4866,879.5666,35.8346641025641,0
"Memorex Numeric Keypad, Erganomic",28,94,3331.98,745.22,34.55983928571429,0
"Memorex Numeric Keypad, USB",18,72,1865.7774,-243.0826,28.090466666666668,0
"Memorex Router, Bluetooth",22,96,17318.4114,4923.2414,187.97760454545457,0
"Memorex Router, Erganomic",25,111,21888.594,7468.184,194.89064,0
"Memorex Router, Programmable",13,43,9474.9075,3189.6375,220.08080769230767,0
"Memorex Router, USB",17,99,19606.818,628.998,195.20329411764706,0
"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",5,19,119.21000000000001,52.007,6.287999999999999,0
"Message Book, Standard Line ""While You Were Out"", 5 1/2"" X 4"", 200 Sets/Book",2,6,51.36,24.139200000000002,8.56,0
"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",6,18,152.144,54.0728,8.566666666666666,0
"Metal Folding Chairs, Beige, 4/Carton",5,23,685.588,115.7354,29.867200000000004,0
Micro Innovations USB RF Wireless Keyboard with Mouse,6,18,440.0,84.5,24.166666666666668,0
Micro Innovations Wireless Classic Keyboard with Mouse,2,4,107.964,9.5968,26.991,0
Micropad Numeric Keypads,4,15,291.854,66.9665,18.9905,0
Microsoft Arc Touch Mouse,2,7,359.70000000000005,91.124,53.955,0
Microsoft Natural Ergonomic Keyboard 4000,5,19,557.814,107.6641,28.790399999999998,0
Microsoft Natural Keyboard Elite,4,29,1497.0,20.95799999999999,50.898,0
Microsoft Sculpt Comfort Mouse,10,42,1574.03,634.406,37.553000000000004,0
Microsoft Wireless Mobile Mouse 4000,4,15,591.852,183.954,37.9905,0
"Mini 13-1/2 Capacity Data Binder Rack, Pearl",5,12,1465.7440000000001,287.914,120.40040000000002,0
Mitel 5320 IP Phone VoIP phone,4,14,2116.688,211.66879999999998,151.192,0
Mitel MiVoice 5330e IP Phone,9,34,7699.72,780.9716,226.10288888888888,0
Mobile Personal File Cube,5,21,449.664,90.6354,22.483200000000004,0
Model L Table or Wall-Mount Pencil Sharpener,5,24,402.976,92.10879999999999,16.550800000000002,0
Mophie Juice Pack Helium for iPhone,6,24,1583.802,201.57479999999998,66.65833333333333,0
Motorla HX550 Universal Bluetooth Headset,4,15,419.23,122.60499999999999,29.6625,0
"Motorola Audio Dock, Cordless",24,76,9623.3742,465.55420000000004,128.8364,0
"Motorola Audio Dock, Full Size",17,37,5646.7578,965.3478,149.79663529411766,0
"Motorola Audio Dock, VoIP",26,94,12314.5036,864.9236,135.1876076923077,0
"Motorola Audio Dock, with Caller ID",18,57,7660.0645,2336.6545,134.52227777777776,0
Motorola Droid Maxx,4,21,2609.826,341.9772,127.49150000000002,0
Motorola HK250 Universal Bluetooth Headset,9,41,832.2379999999999,-91.5002,19.924666666666667,0
"Motorola Headset, Cordless",20,69,4048.8371,89.84709999999998,58.55631000000001,0
"Motorola Headset, Full Size",19,77,4747.5477,706.8877,58.91023157894737,0
"Motorola Headset, VoIP",16,53,3213.9558,162.7258,60.604275,0
"Motorola Headset, with Caller ID",18,79,5199.3138,1311.2838,63.55573333333333,0
Motorola L703CM,6,32,4211.7300000000005,467.97,129.99166666666667,0
Motorola L804,6,19,607.068,-13.33710000000001,33.726,0
Motorola Moto X,2,6,1631.952,142.79579999999999,271.992,0
"Motorola Office Telephone, Cordless",14,57,2744.6532,-360.3068,57.6984,0
"Motorola Office Telephone, Full Size",23,88,4742.1625,791.5324999999999,56.46023913043478,0
"Motorola Office Telephone, VoIP",20,70,3598.0085,680.9085,49.744150000000005,0
"Motorola Office Telephone, with Caller ID",11,44,1922.9288,-210.7012,47.92698181818182,0
"Motorola Signal Booster, Cordless",24,98,10150.9626,2527.8926,103.5647,0
"Motorola Signal Booster, Full Size",20,57,7554.6102,760.4702,127.06553,0
"Motorola Signal Booster, VoIP",20,58,6171.3498,-340.51020000000005,107.15243000000001,0
"Motorola Signal Booster, with Caller ID",13,35,4115.4646,873.0346,125.0736,0
"Motorola Smart Phone, Cordless",23,74,38931.042,-4447.0380000000005,548.1329739130434,0
"Motorola Smart Phone, with Caller ID",13,53,30243.549,3943.8089999999997,569.3993846153845,0
"Motorola Speaker Phone, Cordless",18,62,7484.753,161.993,119.24419444444445,0
"Motorola Speaker Phone, Full Size",25,91,9026.354,227.07399999999993,101.78089615384616,0
"Motorola Speaker Phone, VoIP",20,73,7554.105,-642.8349999999999,106.9263,0
"Motorola Speaker Phone, with Caller ID",13,50,4031.3994,542.7094000000001,82.16072307692308,0
"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",5,11,368.45599999999996,93.15679999999999,33.3696,0
Multicolor Computer Printout Paper,5,19,1887.3,851.3820000000001,100.656,0
Multimedia Mailers,1,2,325.86,149.8956,162.93,0
NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,5,18,2623.8360000000002,723.1548,153.5904,0
NETGEAR N750 Dual Band Wi-Fi Gigabit Router,7,22,1890.0,622.8,84.85714285714286,0
NETGEAR RangeMax WNR1000 Wireless Router,1,3,59.976,11.9952,19.992,0
"Neat Ideas Personal Hanging Folder Files, Black",7,22,276.658,58.0176,11.895142857142856,0
NeatDesk Desktop Scanner & Digital Filing System,1,2,479.988,55.9986,239.994,0
Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,6,20,51.184000000000005,3.6559999999999997,2.5896666666666666,0
Newell 307,3,12,19.292,3.5672,1.6986666666666668,0
Newell 308,2,5,8.4,2.1,1.68,0
Newell 309,5,20,196.35000000000002,34.65,10.164,0
Newell 31,5,24,94.99000000000001,23.6236,3.9647999999999994,0
Newell 310,7,25,38.72,7.48,1.558857142857143,0
Newell 311,8,30,61.438,13.039,2.04425,0
Newell 312,11,49,234.768,34.456,4.884363636363637,0
Newell 313,3,10,28.208,4.264,2.8426666666666662,0
Newell 314,7,24,118.296,17.856,5.101714285714286,0
Newell 315,6,25,145.912,33.787,5.780666666666666,0
Newell 316,2,11,46.944,8.2152,4.401,0
Newell 317,7,32,79.968,13.1712,2.6039999999999996,0
Newell 318,5,23,61.716,14.4004,2.6688,0
Newell 319,8,28,511.872,123.00800000000001,17.856,0
Newell 32,6,17,47.232,11.9808,2.7840000000000003,0
Newell 320,7,23,81.32,9.4588,3.546285714285714,0
Newell 321,4,22,65.6,14.3664,2.952,0
Newell 322,6,18,30.576,6.6612,1.6986666666666668,0
Newell 323,3,14,21.168,3.7632000000000003,1.5679999999999998,0
Newell 324,7,23,263.34,72.072,11.22,0
Newell 325,6,34,128.03,29.736,3.717,0
Newell 326,6,23,36.608,7.8671999999999995,1.6426666666666667,0
Newell 327,4,18,39.78,10.7406,2.21,0
Newell 328,3,13,75.92,19.7392,5.84,0
Newell 329,2,8,24.272,4.8544,2.952,0
Newell 33,3,10,47.988,8.37,4.835999999999999,0
Newell 330,4,11,59.800000000000004,11.1228,5.681000000000001,0
Newell 331,4,17,75.306,14.6211,4.401,0
Newell 332,5,24,67.032,15.5232,2.8224,0
Newell 333,11,33,86.736,18.848399999999998,2.6283636363636362,0
Newell 334,6,27,531.712,135.3088,19.17866666666667,0
Newell 335,4,12,34.56,10.022400000000001,2.88,0
Newell 336,4,18,68.48,13.781600000000001,3.852,0
Newell 337,2,4,10.496,1.1808,2.624,0
Newell 338,2,8,23.52,6.3504000000000005,2.94,0
Newell 339,3,10,26.688000000000002,6.116,2.594666666666667,0
Newell 34,7,25,460.288,93.248,18.706285714285713,0
Newell 340,2,9,25.92,7.5168,2.8800000000000003,0
Newell 341,7,23,96.728,26.8356,4.1577142857142855,0
Newell 342,1,3,9.84,2.8536,3.28,0
Newell 343,7,24,65.268,13.7592,2.772,0
Newell 344,6,18,45.592,8.5624,2.5946666666666665,0
Newell 345,9,26,476.16,94.4384,18.517333333333333,0
Newell 346,5,11,31.104,8.6112,2.7648,0
Newell 347,7,32,127.544,30.302400000000002,3.9131428571428573,0
Newell 348,6,24,65.6,9.7088,2.733333333333333,0
Newell 349,3,14,42.64,10.0368,3.0613333333333332,0
Newell 35,9,30,93.152,23.288,3.0613333333333332,0
Newell 350,6,20,62.32,15.744000000000002,3.0613333333333332,0
Newell 351,7,26,82.656,22.107200000000002,3.186285714285714,0
Newell Chalk Holder,7,21,83.426,36.5918,3.8939999999999997,0
"Nokia Audio Dock, Cordless",19,46,5895.5137,630.4137000000001,123.59243157894736,0
"Nokia Audio Dock, Full Size",15,57,7602.2373,616.8873000000001,126.73196,0
"Nokia Audio Dock, VoIP",29,92,12043.4577,1522.0577,127.28937241379312,0
"Nokia Audio Dock, with Caller ID",22,55,7881.799800000001,1091.4198,134.35201818181818,0
"Nokia Headset, Cordless",26,96,5509.632,1368.512,56.43438461538461,0
"Nokia Headset, Full Size",15,53,3656.264,441.664,68.01813333333332,0
"Nokia Headset, VoIP",20,66,3638.04,739.5799999999999,59.536,0
"Nokia Headset, with Caller ID",27,101,5565.1332,127.6032,53.243937037037036,0
Nokia Lumia 1020,1,4,1439.968,143.9968,359.992,0
Nokia Lumia 521 (T-Mobile),5,20,515.828,83.972,25.1916,0
Nokia Lumia 925,3,11,1310.296,284.7374,117.59066666666666,0
